Date,@attributes.createdAt,message,attributes,attributes.indexName,attributes.jobID,@attributes.planID,@attributes.shardID,@attributes.shardType,attributes.appID,Message
"2024-04-09T22:13:02.346Z","""2024-04-09T22:10:54.090859Z""","""oldest pending job is 2m8.256076281s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:10:54.090859Z"",""jobID"":2261773417,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376830-1"",""planID"":2376830,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:13:02.346950176Z""}","""darty_prod_es6""","2261773417","2376830","""sh-2376830-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 2m8.256076281s"
"2024-04-09T22:12:02.347Z","""2024-04-09T22:10:28.199505Z""","""oldest pending job is 1m34.148242646s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:10:28.199505Z"",""jobID"":2261718277,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376831-1"",""planID"":2376831,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:12:02.347761407Z""}","""darty_prod_es6""","2261718277","2376831","""sh-2376831-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 1m34.148242646s"
"2024-04-09T22:11:02.257Z","""2024-04-09T22:10:21.293921Z""","""oldest pending job is 40.964024036s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:10:21.293921Z"",""jobID"":2261717618,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:11:02.257959711Z""}","""lc_prod_ct_products""","2261717618","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 40.964024036s"
"2024-04-09T22:09:02.641Z","""2024-04-09T22:09:00.145428Z""","""oldest pending job is 2.496401963s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:09:00.145428Z"",""jobID"":2261717597,""indexName"":""probe"",""appID"":""algoliabot"",""shardID"":""sh-2377210-1"",""planID"":2377210,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:09:02.641845751Z""}","""probe""","2261717597","2377210","""sh-2377210-1""","""keyword""","""algoliabot""","oldest pending job is 2.496401963s"
"2024-04-09T22:08:02.626Z","""2024-04-09T22:07:42.724856Z""","""oldest pending job is 19.901747644s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:07:42.724856Z"",""jobID"":2261715808,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376597-1"",""planID"":2376597,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:08:02.626615611Z""}","""lc_prod_ct_products""","2261715808","2376597","""sh-2376597-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 19.901747644s"
"2024-04-09T22:06:02.340Z","""2024-04-09T22:05:58.582053Z""","""oldest pending job is 3.758393426s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:05:58.582053Z"",""jobID"":2261715758,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376926-1"",""planID"":2376926,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:06:02.340461253Z""}","""search-prd-wic-products""","2261715758","2376926","""sh-2376926-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 3.758393426s"
"2024-04-09T22:03:02.620Z","""2024-04-09T22:02:54.309745Z""","""oldest pending job is 8.310631094s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:02:54.309745Z"",""jobID"":2261713153,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376967-1"",""planID"":2376967,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:03:02.620394985Z""}","""search-prd-wic-products""","2261713153","2376967","""sh-2376967-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 8.310631094s"
"2024-04-09T22:02:02.318Z","""2024-04-09T22:01:56.700207Z""","""oldest pending job is 5.617797952s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T22:01:56.700207Z"",""jobID"":2261711908,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376967-1"",""planID"":2376967,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:02:02.318017502Z""}","""search-prd-wic-products""","2261711908","2376967","""sh-2376967-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 5.617797952s"
"2024-04-09T22:00:03.587Z","""2024-04-09T21:59:41.266432Z""","""oldest pending job is 22.321472897s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:59:41.266432Z"",""jobID"":2261690375,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T22:00:03.587950437Z""}","""lc_prod_ct_products""","2261690375","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 22.321472897s"
"2024-04-09T21:59:02.623Z","""2024-04-09T21:57:38.20931Z""","""oldest pending job is 1m24.414351217s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:57:38.20931Z"",""jobID"":2261688026,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376607-1"",""planID"":2376607,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:59:02.623675317Z""}","""lc_prod_ct_products""","2261688026","2376607","""sh-2376607-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m24.414351217s"
"2024-04-09T21:58:02.258Z","""2024-04-09T21:57:38.20931Z""","""oldest pending job is 24.049166799s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:57:38.20931Z"",""jobID"":2261688026,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:58:02.258491771Z""}","""lc_prod_ct_products""","2261688026","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 24.049166799s"
"2024-04-09T21:56:02.254Z","""2024-04-09T21:55:57.322556Z""","""oldest pending job is 4.931535148s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:55:57.322556Z"",""jobID"":2261686940,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376926-1"",""planID"":2376926,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:56:02.254115724Z""}","""search-prd-wic-products""","2261686940","2376926","""sh-2376926-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 4.931535148s"
"2024-04-09T21:55:03.241Z","""2024-04-09T21:54:55.717239Z""","""oldest pending job is 7.52430898s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:54:55.717239Z"",""jobID"":2261686857,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:55:03.241561042Z""}","""lc_prod_ct_products""","2261686857","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 7.52430898s"
"2024-04-09T21:54:02.643Z","""2024-04-09T21:52:50.828498Z""","""oldest pending job is 1m11.814695794s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:52:50.828498Z"",""jobID"":2261685503,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376623-1"",""planID"":2376623,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:54:02.643206523Z""}","""lc_prod_ct_products""","2261685503","2376623","""sh-2376623-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m11.814695794s"
"2024-04-09T21:53:02.336Z","""2024-04-09T21:52:50.828498Z""","""oldest pending job is 11.50776856s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:52:50.828498Z"",""jobID"":2261685503,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:53:02.336281649Z""}","""lc_prod_ct_products""","2261685503","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 11.50776856s"
"2024-04-09T21:52:02.741Z","""2024-04-09T21:50:40.356957Z""","""oldest pending job is 1m22.384966403s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:50:40.356957Z"",""jobID"":2261684633,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376599-1"",""planID"":2376599,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:52:02.741935885Z""}","""lc_prod_ct_products""","2261684633","2376599","""sh-2376599-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m22.384966403s"
"2024-04-09T21:51:02.251Z","""2024-04-09T21:50:02.126592Z""","""oldest pending job is 1m0.124600646s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:50:02.126592Z"",""jobID"":2261683440,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376599-1"",""planID"":2376599,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:51:02.251205279Z""}","""lc_prod_ct_products""","2261683440","2376599","""sh-2376599-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m0.124600646s"
"2024-04-09T21:50:02.757Z","""2024-04-09T21:49:08.705169Z""","""oldest pending job is 54.052593037s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:49:08.705169Z"",""jobID"":2261682447,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376605-1"",""planID"":2376605,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:50:02.757778307Z""}","""lc_prod_ct_products""","2261682447","2376605","""sh-2376605-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 54.052593037s"
"2024-04-09T21:49:02.425Z","""2024-04-09T21:47:47.121386Z""","""oldest pending job is 1m15.3038514s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:47:47.121386Z"",""jobID"":2261676406,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376599-1"",""planID"":2376599,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:49:02.425253644Z""}","""lc_prod_ct_products""","2261676406","2376599","""sh-2376599-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m15.3038514s"
"2024-04-09T21:48:02.247Z","""2024-04-09T21:46:21.743747Z""","""oldest pending job is 1m40.503897296s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:46:21.743747Z"",""jobID"":2261665026,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376830-1"",""planID"":2376830,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:48:02.247659577Z""}","""darty_prod_es6""","2261665026","2376830","""sh-2376830-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 1m40.503897296s"
"2024-04-09T21:47:02.337Z","""2024-04-09T21:46:21.743747Z""","""oldest pending job is 40.594021107s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:46:21.743747Z"",""jobID"":2261665026,""indexName"":""darty_prod_es6"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376828-1"",""planID"":2376828,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:47:02.337781687Z""}","""darty_prod_es6""","2261665026","2376828","""sh-2376828-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 40.594021107s"
"2024-04-09T21:46:02.270Z","""2024-04-09T21:44:53.544562Z""","""oldest pending job is 1m8.725497898s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:44:53.544562Z"",""jobID"":2261664747,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376600-1"",""planID"":2376600,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:46:02.270074685Z""}","""lc_prod_ct_products""","2261664747","2376600","""sh-2376600-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m8.725497898s"
"2024-04-09T21:45:03.531Z","""2024-04-09T21:44:53.544562Z""","""oldest pending job is 9.987348857s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:44:53.544562Z"",""jobID"":2261664747,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:45:03.531926074Z""}","""lc_prod_ct_products""","2261664747","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 9.987348857s"
"2024-04-09T21:43:02.340Z","""2024-04-09T21:42:57.89531Z""","""oldest pending job is 4.444947883s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:42:57.89531Z"",""jobID"":2261663694,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376926-1"",""planID"":2376926,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:43:02.340270224Z""}","""search-prd-wic-products""","2261663694","2376926","""sh-2376926-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 4.444947883s"
"2024-04-09T21:42:02.332Z","""2024-04-09T21:41:57.356992Z""","""oldest pending job is 4.97513704s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:41:57.356992Z"",""jobID"":2261663634,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376926-1"",""planID"":2376926,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:42:02.332145126Z""}","""search-prd-wic-products""","2261663634","2376926","""sh-2376926-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 4.97513704s"
"2024-04-09T21:39:02.656Z","""2024-04-09T21:38:03.006831Z""","""oldest pending job is 59.649751608s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:38:03.006831Z"",""jobID"":2261661802,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376598-1"",""planID"":2376598,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:39:02.656596043Z""}","""lc_prod_ct_products""","2261661802","2376598","""sh-2376598-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 59.649751608s"
"2024-04-09T21:38:02.374Z","""2024-04-09T21:36:47.303462Z""","""oldest pending job is 1m15.071482115s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:36:47.303462Z"",""jobID"":2261660403,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:38:02.374959885Z""}","""lc_prod_ct_products""","2261660403","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m15.071482115s"
"2024-04-09T21:37:02.373Z","""2024-04-09T21:36:37.556963Z""","""oldest pending job is 24.816641009s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:36:37.556963Z"",""jobID"":2261660247,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376927-1"",""planID"":2376927,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:37:02.37362255Z""}","""search-prd-wic-products""","2261660247","2376927","""sh-2376927-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 24.816641009s"
"2024-04-09T21:36:02.370Z","""2024-04-09T21:35:35.901064Z""","""oldest pending job is 26.469074341s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:35:35.901064Z"",""jobID"":2261660191,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:36:02.370152491Z""}","""lc_prod_ct_products""","2261660191","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 26.469074341s"
"2024-04-09T21:33:02.347Z","""2024-04-09T21:32:49.991054Z""","""oldest pending job is 12.35660133s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:32:49.991054Z"",""jobID"":2261653890,""indexName"":""rec_algolia_darty_test"",""appID"":""Z0YPI1PLPQ"",""shardID"":""sh-2376708-1"",""planID"":2376708,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:33:02.347673963Z""}","""rec_algolia_darty_test""","2261653890","2376708","""sh-2376708-1""","""keyword""","""Z0YPI1PLPQ""","oldest pending job is 12.35660133s"
"2024-04-09T21:32:02.447Z","""2024-04-09T21:30:56.794586Z""","""oldest pending job is 1m5.652685362s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:30:56.794586Z"",""jobID"":2261643655,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:32:02.447288012Z""}","""lc_prod_ct_products""","2261643655","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m5.652685362s"
"2024-04-09T21:31:02.267Z","""2024-04-09T21:30:56.587721Z""","""oldest pending job is 5.680032519s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:30:56.587721Z"",""jobID"":2261643652,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376927-1"",""planID"":2376927,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:31:02.2677669Z""}","""search-prd-wic-products""","2261643652","2376927","""sh-2376927-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 5.680032519s"
"2024-04-09T21:30:03.458Z","""2024-04-09T21:29:10.221936Z""","""oldest pending job is 53.236071776s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:29:10.221936Z"",""jobID"":2261642589,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:30:03.458024397Z""}","""lc_prod_ct_products""","2261642589","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 53.236071776s"
"2024-04-09T21:29:02.252Z","""2024-04-09T21:28:55.128633Z""","""oldest pending job is 7.123746623s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:28:55.128633Z"",""jobID"":2261642576,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376927-1"",""planID"":2376927,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:29:02.252394917Z""}","""search-prd-wic-products""","2261642576","2376927","""sh-2376927-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 7.123746623s"
"2024-04-09T21:28:02.347Z","""2024-04-09T21:27:44.164786Z""","""oldest pending job is 18.182422697s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:27:44.164786Z"",""jobID"":2261642347,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:28:02.347224733Z""}","""lc_prod_ct_products""","2261642347","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 18.182422697s"
"2024-04-09T21:27:02.337Z","""2024-04-09T21:25:48.836622Z""","""oldest pending job is 1m13.500698262s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:25:48.836622Z"",""jobID"":2261641048,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:27:02.337344047Z""}","""lc_prod_ct_products""","2261641048","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m13.500698262s"
"2024-04-09T21:26:02.321Z","""2024-04-09T21:25:17.257055Z""","""oldest pending job is 45.064529863s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:25:17.257055Z"",""jobID"":2261640827,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:26:02.321603158Z""}","""lc_prod_ct_products""","2261640827","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 45.064529863s"
"2024-04-09T21:25:03.343Z","""2024-04-09T21:24:09.004924Z""","""oldest pending job is 54.338782815s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:24:09.004924Z"",""jobID"":2261640035,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376598-1"",""planID"":2376598,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:25:03.343726485Z""}","""lc_prod_ct_products""","2261640035","2376598","""sh-2376598-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 54.338782815s"
"2024-04-09T21:23:02.350Z","""2024-04-09T21:21:58.654616Z""","""oldest pending job is 1m3.695550556s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:21:58.654616Z"",""jobID"":2261636640,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376628-1"",""planID"":2376628,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:23:02.35017941Z""}","""lc_prod_ct_products""","2261636640","2376628","""sh-2376628-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m3.695550556s"
"2024-04-09T21:22:02.343Z","""2024-04-09T21:21:57.943742Z""","""oldest pending job is 4.39980152s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:21:57.943742Z"",""jobID"":2261636639,""indexName"":""search-prd-wic-products"",""appID"":""OEO0CP2CW7"",""shardID"":""sh-2376926-1"",""planID"":2376926,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:22:02.343557163Z""}","""search-prd-wic-products""","2261636639","2376926","""sh-2376926-1""","""keyword""","""OEO0CP2CW7""","oldest pending job is 4.39980152s"
"2024-04-09T21:21:02.629Z","""2024-04-09T21:19:53.92422Z""","""oldest pending job is 1m8.705297484s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:19:53.92422Z"",""jobID"":2261635330,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376597-1"",""planID"":2376597,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:21:02.629529304Z""}","""lc_prod_ct_products""","2261635330","2376597","""sh-2376597-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m8.705297484s"
"2024-04-09T21:20:02.959Z","""2024-04-09T21:19:10.678975Z""","""oldest pending job is 52.280421502s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:19:10.678975Z"",""jobID"":2261634199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:20:02.959413158Z""}","""lc_prod_ct_products""","2261634199","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 52.280421502s"
"2024-04-09T21:19:02.353Z","""2024-04-09T21:17:56.552724Z""","""oldest pending job is 1m5.800381202s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:17:56.552724Z"",""jobID"":2261633222,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:19:02.353119956Z""}","""lc_prod_ct_products""","2261633222","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m5.800381202s"
"2024-04-09T21:18:02.341Z","""2024-04-09T21:16:57.401312Z""","""oldest pending job is 1m4.940024334s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-09T21:16:57.401312Z"",""jobID"":2261632434,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2376596-1"",""planID"":2376596,""shardType"":""keyword""},""timestamp"":""2024-04-09T21:18:02.341359204Z""}","""lc_prod_ct_products""","2261632434","2376596","""sh-2376596-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 1m4.940024334s"
